-50,50,0
-44.64944739,49.70383608,0.932704788
-37.35796201,49.24506895,1.164793237
-30.06499112,48.83123522,1.396881686
-22.77038282,48.44608814,1.628970135
-15.47427561,48.09054028,1.861058584
-8.176787953,47.764547,2.093147033
-0.878039672,47.46811644,2.325235482
6.42184948,47.20125332,2.557323931
13.72275972,46.96396202,2.78941238
21.02457127,46.75624645,3.021500829
29.6705404,46.98469345,353.8324936
38.76378353,45.74826836,341.2427485
47.36949312,42.56132164,328.6530035
55.07355568,37.57510469,316.0632584
61.50554927,31.02954189,303.4735133
66.35616302,23.2393891,290.8837683
69.39213923,14.57926307,278.2940232
70.46748253,5.465615556,265.7042782
69.53048137,-3.663292545,253.1145331
66.62619466,-12.36846647,240.5247881
61.89428495,-20.23128815,227.935043
55.56230231,-26.87364692,215.345298
47.93474177,-31.97612226,202.7555529
39.37840066,-35.29334417,190.1658079
31.63769788,-36.08786072,187.0009683
24.34049426,-36.41812894,187.2330568
17.04452995,-36.7767053,187.4651452
9.750087081,-37.16490195,187.6972337
2.457276001,-37.58263911,187.9293221
-4.833783091,-38.02991402,188.1614106
-12.12297059,-38.50671912,188.393499
-19.4101669,-39.0130466,188.6255875
-26.69525245,-39.54888814,188.8576759
-33.97810769,-40.11423495,189.0897644
-43.91328362,-41.40608779,180.03965
-54.95221958,-40.98038298,167.4283871
-65.6336794,-38.16282016,154.8171241
-75.44205421,-33.08065061,142.2058612
-83.90419296,-25.97960517,129.5945982
-90.61176432,-17.20229769,116.9833353
-95.24111385,-7.172254671,104.3720724
-97.56886482,3.626551534,91.76080941
-97.48269795,14.67305394,79.14954647
-94.98677098,25.43423364,66.53828353
-90.20151808,35.39083922,53.92702059
-83.35783859,44.06244179,41.31575765
-74.78595564,51.03061678,28.7044947
-64.89948209,55.95913387,16.09323176
-54.1754628,58.6101809,3.48196882
